Datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-03-19 03:00:00,0.7,496.4,2.5,34.0,47.5,961.0,622.0,1382.0,1301.0,430.0,12.5,67.5,1.0
2004-03-19 04:00:00,0.6,495.9,1.8,20.0,32.0,934.0,569.0,1436.8,1280.0,397.0,12.3,67.7,1.0
2004-03-19 05:00:00,0.5,495.3,1.3,18.0,28.0,913.0,525.0,1436.8,1260.0,370.0,12.5,66.8,1.0
2004-03-19 06:00:00,0.7,494.8,2.3,56.0,61.0,969.0,607.0,1373.0,1324.0,438.0,12.3,66.3,0.9
2004-03-19 07:00:00,1.5,494.3,6.7,115.0,99.0,1182.0,845.0,1054.0,1539.0,704.0,12.4,64.9,0.9
2004-03-19 08:00:00,4.8,493.7,22.8,320.0,157.0,1672.0,1372.0,671.0,2144.0,1476.0,13.0,61.6,0.9
2004-03-19 09:00:00,5.6,493.2,28.4,357.0,166.0,1672.0,1582.0,575.0,2344.5,1716.0,13.6,58.8,0.9
2004-03-19 10:00:00,4.0,492.7,19.2,253.0,149.0,1427.0,1275.0,701.0,1980.0,1398.0,13.9,57.1,0.9
2004-03-19 11:00:00,3.3,492.1,16.4,218.0,135.0,1390.0,1191.0,759.0,1879.0,1268.0,14.5,54.4,0.9
2004-03-19 12:00:00,2.8,491.6,14.0,192.0,127.0,1283.0,1117.0,813.0,1751.0,1188.0,15.5,50.1,0.9
2004-03-19 13:00:00,3.0,491.0,15.3,176.0,122.0,1304.0,1157.0,793.0,1801.0,1171.0,16.1,47.6,0.9
2004-03-19 14:00:00,3.3,490.5,16.7,198.0,135.0,1364.0,1202.0,771.0,1875.0,1250.0,16.3,47.1,0.9
2004-03-19 15:00:00,3.5,490.0,19.0,212.0,139.0,1410.0,1268.0,724.0,1957.0,1344.0,16.4,47.5,0.9
2004-03-19 16:00:00,4.0,489.4,19.4,249.0,147.0,1476.0,1280.0,708.0,1955.0,1378.0,16.1,50.2,0.9
2004-03-19 17:00:00,4.6,488.9,20.9,270.0,158.0,1522.0,1320.0,690.0,2005.0,1435.0,16.0,50.7,0.9
2004-03-19 18:00:00,4.1,488.4,20.2,231.0,146.0,1442.0,1301.0,704.0,1952.0,1372.0,15.8,50.3,0.9
2004-03-19 19:00:00,4.5,487.8,21.7,251.0,144.0,1469.0,1344.0,677.0,1997.0,1471.0,15.5,50.6,0.9
2004-03-19 20:00:00,3.9,487.3,19.8,210.0,138.0,1467.0,1292.0,698.0,1942.0,1439.0,15.4,51.4,0.9
2004-03-19 21:00:00,4.0,486.8,16.7,249.0,143.0,1421.0,1202.0,748.0,1854.0,1429.0,15.2,53.1,0.9
2004-03-19 22:00:00,2.2,486.2,9.1,143.0,116.0,1175.0,945.0,904.0,1604.0,1081.0,14.7,57.6,1.0
2004-03-19 23:00:00,2.1,485.7,8.3,127.0,109.0,1215.0,912.0,948.0,1547.0,993.0,14.2,58.3,0.9
2004-03-20 00:00:00,1.7,485.2,5.8,104.0,92.0,1127.0,802.0,1064.0,1447.0,837.0,13.8,57.9,0.9
2004-03-20 01:00:00,1.6,484.6,5.2,86.0,83.0,1090.0,773.0,1105.0,1429.0,761.0,13.9,55.9,0.9
2004-03-20 02:00:00,1.3,484.1,4.1,74.0,81.0,1017.0,718.0,1182.0,1382.0,650.0,13.9,55.6,0.9
2004-03-20 03:00:00,1.3,483.6,3.4,59.0,68.0,997.0,677.0,1252.0,1359.0,591.0,13.8,55.1,0.9
2004-03-20 04:00:00,1.0,483.0,2.9,44.0,55.0,945.0,646.0,1308.0,1332.0,505.0,13.8,54.6,0.9
2004-03-20 05:00:00,0.8,482.5,3.1,42.0,53.0,956.0,661.0,1260.0,1351.0,518.0,13.6,55.1,0.9
2004-03-20 06:00:00,0.8,482.0,2.5,63.0,67.0,966.0,622.0,1317.0,1342.0,571.0,13.6,59.0,0.9
2004-03-20 07:00:00,1.1,481.4,4.3,115.0,91.0,1064.0,728.0,1161.0,1461.0,842.0,13.5,58.4,0.9
2004-03-20 08:00:00,2.1,480.9,8.9,170.0,113.0,1300.0,935.0,902.0,1623.0,1145.0,13.8,58.0,0.9
2004-03-20 09:00:00,2.4,480.4,10.5,147.0,102.0,1348.0,998.0,834.0,1689.0,1218.0,14.6,53.1,0.9
2004-03-20 10:00:00,2.6,479.8,12.5,166.0,107.0,1425.0,1068.0,776.0,1764.0,1341.0,15.0,52.3,0.9
2004-03-20 11:00:00,2.8,479.3,12.3,195.0,113.0,1474.0,1061.0,768.0,1768.0,1406.0,15.4,52.1,0.9
2004-03-20 12:00:00,2.6,478.8,11.7,182.0,108.0,1490.0,1039.0,782.0,1757.0,1422.0,16.3,50.0,0.9
2004-03-20 13:00:00,2.6,478.2,11.7,168.0,105.0,1495.0,1040.0,809.0,1735.0,1373.0,17.1,47.9,0.9
2004-03-20 14:00:00,2.1,477.7,9.3,125.0,93.0,1376.0,953.0,900.0,1636.0,1153.0,19.0,42.9,0.9
2004-03-20 15:00:00,1.7,477.2,7.6,95.0,87.0,1305.0,884.0,980.0,1573.0,927.0,19.5,42.3,0.9
2004-03-20 16:00:00,1.6,476.6,6.7,79.0,76.0,1283.0,844.0,1036.0,1539.0,766.0,19.5,42.3,0.9
2004-03-20 17:00:00,2.1,476.1,9.7,119.0,94.0,1392.0,967.0,930.0,1649.0,941.0,19.1,43.8,1.0
2004-03-20 18:00:00,2.3,475.6,12.4,142.0,110.0,1452.0,1063.0,856.0,1774.0,1146.0,18.5,46.3,1.0
2004-03-20 19:00:00,3.5,475.0,16.6,215.0,136.0,1633.0,1199.0,734.0,1919.0,1417.0,17.4,51.6,1.0
2004-03-20 20:00:00,3.9,474.5,16.4,229.0,139.0,1625.0,1191.0,733.0,1885.0,1442.0,17.1,51.3,1.0
2004-03-20 21:00:00,3.3,474.0,13.7,206.0,125.0,1535.0,1108.0,785.0,1820.0,1323.0,16.4,53.8,1.0
2004-03-20 22:00:00,2.3,473.4,9.9,147.0,111.0,1323.0,973.0,864.0,1712.0,1125.0,16.2,55.4,1.0
2004-03-20 23:00:00,2.1,472.9,8.9,122.0,97.0,1309.0,937.0,905.0,1672.0,1036.0,15.9,57.7,1.0
2004-03-21 00:00:00,2.8,472.4,10.6,175.0,107.0,1456.0,999.0,835.0,1714.0,1202.0,15.7,58.6,1.0
2004-03-21 01:00:00,2.1,471.8,7.4,133.0,90.0,1300.0,872.0,941.0,1577.0,1054.0,15.1,60.9,1.0
2004-03-21 02:00:00,1.6,471.3,6.2,89.0,84.0,1203.0,823.0,1004.0,1526.0,903.0,15.6,56.6,1.0
2004-03-21 03:00:00,1.6,470.8,6.5,87.0,85.5,1195.0,836.0,987.0,1554.0,885.0,15.2,57.9,1.0
2004-03-21 04:00:00,1.4,470.2,5.8,85.0,87.0,1117.0,802.0,1029.0,1539.0,818.0,15.4,57.8,1.0
2004-03-21 05:00:00,1.1,469.7,4.0,55.0,66.0,1062.0,711.0,1136.0,1461.0,700.0,14.9,60.6,1.0
2004-03-21 06:00:00,0.7,469.2,2.1,24.0,36.0,947.0,594.0,1300.0,1390.0,580.0,14.5,63.0,1.0
2004-03-21 07:00:00,0.8,468.6,3.6,72.0,62.0,1065.0,687.0,1143.0,1492.0,815.0,14.2,66.2,1.1
2004-03-21 08:00:00,1.2,468.1,4.4,122.0,91.0,1155.0,734.0,1062.0,1528.0,1035.0,14.5,65.3,1.1
2004-03-21 09:00:00,1.4,467.6,5.4,111.0,89.0,1220.0,782.0,996.0,1560.0,1067.0,15.3,62.1,1.1
2004-03-21 10:00:00,1.7,467.0,7.1,123.0,93.0,1301.0,862.0,914.0,1633.0,1114.0,16.3,59.0,1.1
2004-03-21 11:00:00,1.8,466.5,7.3,106.0,81.0,1279.0,870.0,911.0,1646.0,1000.0,18.9,49.6,1.1
2004-03-21 12:00:00,1.8,466.0,7.6,103.0,82.0,1267.0,883.0,953.0,1617.0,906.0,19.4,46.1,1.0
2004-03-21 13:00:00,1.9,465.4,6.8,102.0,80.0,1239.0,848.0,981.0,1568.0,822.0,20.8,41.6,1.0
2004-03-21 14:00:00,1.3,464.9,4.6,48.0,48.0,1128.0,742.0,1144.0,1507.0,610.0,21.4,40.3,1.0
2004-03-21 15:00:00,1.6,464.3,8.4,63.0,61.0,1243.0,916.0,962.0,1669.0,657.0,21.2,39.3,1.0
2004-03-21 16:00:00,1.9,463.8,6.9,98.0,89.0,1208.0,853.0,1060.0,1506.0,647.0,20.3,38.0,0.9
2004-03-21 17:00:00,2.3,463.3,9.0,132.0,105.0,1306.0,938.0,961.0,1607.0,762.0,19.4,41.3,0.9
2004-03-21 18:00:00,3.8,462.7,15.1,173.0,116.0,1546.0,1151.0,769.0,1874.0,1122.0,18.5,43.8,0.9
2004-03-21 19:00:00,3.5,462.2,12.6,185.0,119.0,1501.0,1071.0,823.0,1744.0,1130.0,17.8,48.1,1.0
2004-03-21 20:00:00,4.3,461.7,15.1,266.0,144.0,1605.0,1153.0,769.0,1840.0,1637.0,17.9,46.9,1.0
2004-03-21 21:00:00,2.8,461.1,9.9,188.0,123.0,1316.0,974.0,883.0,1673.0,1272.0,17.4,49.1,1.0
2004-03-21 22:00:00,1.9,460.6,8.0,122.0,105.0,1195.0,898.0,933.0,1594.0,1098.0,17.0,51.7,1.0
2004-03-21 23:00:00,1.9,460.1,7.9,112.0,93.0,1211.0,896.0,920.0,1624.0,1066.0,16.4,55.1,1.0
2004-03-22 00:00:00,1.7,459.5,6.1,93.0,86.0,1161.0,815.0,995.0,1582.0,909.0,16.1,60.0,1.1
2004-03-22 01:00:00,1.5,459.0,5.1,74.0,76.0,1095.0,767.0,1050.0,1547.0,818.0,15.8,60.5,1.1
2004-03-22 02:00:00,0.6,458.5,1.7,23.0,33.0,897.0,563.0,1417.0,1355.0,472.0,16.3,57.0,1.0
2004-03-22 03:00:00,0.4,457.9,0.7,20.0,30.0,842.0,468.0,1436.8,1274.0,394.0,16.9,53.9,1.0
2004-03-22 04:00:00,0.4,457.4,0.8,17.0,27.0,854.0,481.0,1436.8,1304.0,396.0,16.1,55.9,1.0
2004-03-22 05:00:00,0.3,456.9,0.7,15.0,23.0,845.0,472.0,1436.8,1278.0,378.0,16.5,53.9,1.0
2004-03-22 06:00:00,0.6,456.3,2.0,41.0,46.0,942.0,586.0,1436.8,1373.0,432.0,16.4,54.0,1.0
2004-03-22 07:00:00,1.2,455.8,5.1,86.0,76.0,1090.0,768.0,1072.0,1538.0,699.0,15.7,57.6,1.0
2004-03-22 08:00:00,3.6,455.3,17.7,226.0,116.0,1514.0,1230.0,732.0,1996.0,1252.0,15.8,53.7,1.0
2004-03-22 09:00:00,3.7,454.7,18.4,214.0,115.0,1379.0,1252.0,711.0,1962.0,1237.0,17.4,42.1,0.8
2004-03-22 10:00:00,1.8,454.2,6.9,115.0,83.0,1074.0,854.0,1032.0,1484.0,772.0,17.9,38.4,0.8
2004-03-22 11:00:00,1.6,453.7,7.3,124.0,87.0,1090.0,868.0,1026.0,1509.0,766.0,18.5,36.7,0.8
2004-03-22 12:00:00,1.9,453.1,9.6,122.0,90.0,1110.0,964.0,947.0,1577.0,829.0,21.0,29.6,0.7
2004-03-22 13:00:00,2.0,452.6,10.4,107.0,87.0,1102.0,994.0,955.0,1599.0,783.0,21.3,28.1,0.7
2004-03-22 14:00:00,2.2,452.1,11.2,133.0,99.0,1100.0,1021.0,952.0,1607.0,822.0,21.3,26.1,0.7
2004-03-22 15:00:00,2.1,451.5,10.7,130.0,99.0,1094.0,1003.0,965.0,1574.0,813.0,21.3,26.8,0.7
2004-03-22 16:00:00,2.3,451.0,11.6,150.0,101.0,1076.0,1034.0,964.0,1544.0,813.0,21.3,24.2,0.6
2004-03-22 17:00:00,2.6,185.0,12.4,138.0,103.0,1152.0,1062.0,928.0,1606.0,850.0,20.2,28.5,0.7
2004-03-22 18:00:00,3.8,426.0,18.3,213.0,129.0,1407.0,1249.0,720.0,1932.0,1276.0,17.0,43.1,0.8
2004-03-22 19:00:00,4.4,642.0,21.0,232.0,143.0,1438.0,1325.0,678.0,1993.0,1401.0,15.6,47.4,0.8
2004-03-22 20:00:00,4.5,624.0,21.0,238.0,146.0,1425.0,1325.0,678.0,1965.0,1356.0,15.3,47.4,0.8
2004-03-22 21:00:00,3.3,325.0,14.5,180.0,124.0,1279.0,1131.0,775.0,1758.0,1243.0,14.5,49.7,0.8
2004-03-22 22:00:00,2.0,143.0,8.4,128.0,113.0,1132.0,916.0,920.0,1561.0,1083.0,13.9,52.0,0.8
2004-03-22 23:00:00,1.1,89.0,4.3,65.0,80.0,1006.0,729.0,1142.0,1370.0,795.0,14.5,49.4,0.8
2004-03-23 00:00:00,0.9,73.0,3.8,53.0,72.0,982.0,700.0,1204.0,1359.0,735.0,13.8,51.4,0.8
2004-03-23 01:00:00,0.8,48.0,2.7,47.0,64.0,969.0,636.0,1271.0,1309.0,684.0,14.0,51.3,0.8
2004-03-23 02:00:00,0.7,47.0,2.5,51.0,70.0,941.0,621.0,1298.0,1330.0,714.0,13.0,56.8,0.8
2004-03-23 03:00:00,0.5,36.0,1.2,35.5,50.5,892.0,522.0,1436.8,1285.0,456.0,11.0,70.0,0.9
2004-03-23 04:00:00,0.4,25.0,0.8,20.0,31.0,855.0,478.0,1436.8,1261.0,401.0,10.1,76.8,0.9
2004-03-23 05:00:00,0.3,19.0,0.6,13.0,22.0,834.0,459.0,1436.8,1212.0,361.0,8.8,80.5,0.9
2004-03-23 06:00:00,0.5,26.0,1.8,33.0,47.0,909.0,567.0,1436.8,1287.0,418.0,9.6,75.4,0.9
2004-03-23 07:00:00,1.1,60.0,4.6,103.0,88.0,1061.0,745.0,1178.0,1429.0,616.0,9.8,75.0,0.9
2004-03-23 08:00:00,3.0,248.0,14.2,224.0,130.0,1441.0,1124.0,851.0,1829.0,1089.0,10.0,74.2,0.9
2004-03-23 09:00:00,3.8,535.0,21.0,244.0,132.0,1498.0,1325.0,684.0,2095.0,1329.0,11.2,69.7,0.9
2004-03-23 10:00:00,3.4,340.0,16.2,237.0,132.0,1343.0,1185.0,760.0,1857.0,1311.0,12.0,62.9,0.9
2004-03-23 11:00:00,3.0,325.0,15.5,220.0,131.0,1308.0,1166.0,792.0,1794.0,1236.0,12.8,55.8,0.8
2004-03-23 12:00:00,2.7,267.0,13.4,207.0,129.0,1209.0,1097.0,837.0,1746.0,1147.0,13.1,54.8,0.8
2004-03-23 13:00:00,3.5,325.0,16.9,208.0,132.0,1310.0,1207.0,770.0,1847.0,1301.0,13.8,53.4,0.8
2004-03-23 14:00:00,2.8,268.0,12.4,160.0,110.0,1171.0,1064.0,881.0,1639.0,1097.0,16.0,42.4,0.8
2004-03-23 15:00:00,1.9,136.0,10.1,131.0,99.0,1112.0,980.0,924.0,1589.0,900.0,14.1,49.8,0.8
2004-03-23 16:00:00,2.0,118.0,8.7,128.0,100.0,1132.0,927.0,944.0,1570.0,781.0,12.0,61.1,0.9
2004-03-23 17:00:00,3.0,276.0,13.8,176.0,122.0,1225.0,1111.0,818.0,1719.0,1013.0,13.6,54.6,0.8
2004-03-23 18:00:00,1.9,151.0,9.3,107.0,97.0,1065.0,953.0,962.0,1514.0,790.0,13.7,49.5,0.8
2004-03-23 19:00:00,2.7,236.0,13.0,131.0,112.0,1236.0,1084.0,854.0,1688.0,1059.0,11.7,57.1,0.8
2004-03-23 20:00:00,3.3,220.0,14.3,166.0,128.0,1309.0,1126.0,812.0,1722.0,1205.0,11.5,58.2,0.8
2004-03-23 21:00:00,1.7,87.0,7.6,89.0,101.0,1089.0,884.0,1006.0,1487.0,975.0,12.6,54.2,0.8
2004-03-23 22:00:00,1.3,81.0,5.3,81.0,96.0,1000.0,776.0,1141.0,1375.0,896.0,12.0,54.9,0.8
2004-03-23 23:00:00,1.3,74.0,5.4,78.0,86.0,1041.0,782.0,1105.0,1425.0,911.0,11.0,61.4,0.8
2004-03-24 00:00:00,1.2,55.0,4.9,70.0,85.0,1045.0,756.0,1137.0,1411.0,902.0,11.1,62.2,0.8
2004-03-24 01:00:00,1.1,74.0,4.6,76.0,79.0,997.0,744.0,1151.0,1405.0,832.0,10.8,62.5,0.8
2004-03-24 02:00:00,0.9,35.0,2.7,43.0,61.0,948.0,634.0,1320.0,1326.0,715.0,11.3,60.0,0.8
2004-03-24 03:00:00,0.6,29.0,1.6,43.5,63.5,878.0,551.0,1436.8,1272.0,683.0,10.6,61.6,0.8
2004-03-24 04:00:00,0.6,29.0,1.7,44.0,66.0,908.0,559.0,1436.8,1287.0,721.0,10.2,62.7,0.8
2004-03-24 05:00:00,0.6,20.0,1.2,34.0,54.0,892.0,522.0,1436.8,1255.0,648.0,10.9,58.6,0.8
2004-03-24 06:00:00,0.8,32.0,1.7,43.0,57.0,954.0,561.0,1436.8,1255.0,612.0,10.8,57.2,0.7
2004-03-24 07:00:00,1.2,84.0,4.8,79.0,75.0,1045.0,751.0,1186.0,1403.0,800.0,10.4,59.2,0.7
2004-03-24 08:00:00,3.1,245.0,13.8,174.0,97.0,1383.0,1109.0,832.0,1706.0,1173.0,11.0,57.3,0.8
2004-03-24 09:00:00,4.4,553.0,23.7,235.0,110.0,1597.0,1395.0,652.0,2080.0,1519.0,11.2,56.9,0.8
2004-03-24 10:00:00,3.4,450.0,14.2,218.0,113.0,1318.0,1124.0,762.0,1770.0,1287.0,12.1,54.9,0.8
2004-03-24 11:00:00,1.7,118.0,8.0,136.0,88.0,1138.0,898.0,950.0,1505.0,966.0,15.1,44.3,0.8
2004-03-24 12:00:00,1.5,118.0,6.7,117.0,85.0,1098.0,842.0,1012.0,1440.0,828.0,15.6,40.6,0.7
2004-03-24 13:00:00,1.7,144.0,8.7,119.0,96.0,1118.0,927.0,959.0,1477.0,825.0,16.9,34.6,0.7
2004-03-24 14:00:00,2.2,159.0,10.8,126.0,106.0,1170.0,1009.0,879.0,1566.0,872.0,16.6,35.6,0.7
2004-03-24 15:00:00,2.4,122.0,6.7,100.0,91.0,1112.0,842.0,1015.0,1494.0,680.0,11.3,63.9,0.9
2004-03-24 16:00:00,2.7,230.0,11.4,197.0,126.0,1390.0,1028.0,829.0,1730.0,1002.0,9.6,81.1,1.0
2004-03-24 17:00:00,2.8,320.0,13.4,195.0,130.0,1353.0,1096.0,774.0,1783.0,1159.0,11.7,69.1,0.9
2004-03-24 18:00:00,2.7,263.0,12.0,156.0,111.0,1260.0,1050.0,828.0,1722.0,979.0,10.7,68.5,0.9
2004-03-24 19:00:00,4.5,556.0,20.2,247.0,134.0,1501.0,1302.0,681.0,2008.0,1311.0,10.7,67.3,0.9
2004-03-24 20:00:00,3.5,458.0,14.4,190.0,136.0,1273.0,1130.0,795.0,1744.0,1071.0,10.8,65.7,0.8
2004-03-24 21:00:00,2.6,214.0,9.4,169.0,125.0,1179.0,955.0,928.0,1571.0,899.0,10.3,66.3,0.8
2004-03-24 22:00:00,1.7,97.0,5.9,118.0,108.0,1047.0,809.0,1064.0,1435.0,766.0,10.1,66.9,0.8
2004-03-24 23:00:00,1.3,79.0,4.5,81.0,87.0,973.0,739.0,1186.0,1354.0,589.0,10.4,61.1,0.8
2004-03-25 00:00:00,1.3,81.0,4.5,80.0,89.0,997.0,737.0,1168.0,1341.0,631.0,10.3,59.9,0.8
2004-03-25 01:00:00,1.0,52.0,2.5,42.0,58.0,970.0,621.0,1400.0,1249.0,479.0,11.0,58.4,0.8
2004-03-25 02:00:00,0.7,38.0,1.8,38.0,54.0,902.0,568.0,1436.8,1253.0,479.0,9.1,68.1,0.8
2004-03-25 03:00:00,0.7,35.0,1.4,28.0,41.0,921.0,538.0,1436.8,1224.0,417.0,9.5,68.2,0.8
2004-03-25 04:00:00,0.5,29.0,0.9,18.0,28.0,858.0,490.0,1436.8,1212.0,378.0,9.3,72.3,0.8
2004-03-25 05:00:00,0.5,21.0,0.6,12.0,20.0,878.0,457.0,1436.8,1158.0,344.0,9.9,66.8,0.8
2004-03-25 06:00:00,0.6,46.0,1.4,43.0,51.0,893.0,540.0,1436.8,1268.0,413.0,7.6,83.2,0.9
2004-03-25 07:00:00,1.1,55.0,3.8,84.0,82.0,1038.0,697.0,1260.0,1383.0,605.0,8.1,79.0,0.9
2004-03-25 08:00:00,2.7,271.0,11.6,184.0,112.0,1320.0,1035.0,902.0,1721.0,991.0,8.7,74.6,0.8
2004-03-25 09:00:00,3.5,434.0,17.8,202.0,119.0,1353.0,1235.0,740.0,1937.0,1175.0,8.6,75.1,0.8
2004-03-25 10:00:00,2.3,300.0,8.8,133.0,99.0,1133.0,933.0,969.0,1552.0,923.0,9.7,69.7,0.8
2004-03-25 11:00:00,1.6,116.0,6.8,130.0,98.0,1066.0,849.0,1039.0,1468.0,829.0,11.0,64.4,0.8
2004-03-25 12:00:00,1.3,95.0,5.9,106.0,88.0,1027.0,809.0,1081.0,1442.0,733.0,13.6,53.0,0.8
2004-03-25 13:00:00,2.0,211.0,8.9,132.0,96.0,1106.0,935.0,958.0,1570.0,819.0,14.2,48.4,0.8
2004-03-25 14:00:00,1.9,168.0,8.2,106.0,81.0,1038.0,907.0,976.0,1492.0,723.0,14.2,46.3,0.7
2004-03-25 15:00:00,1.9,154.0,8.6,125.0,92.0,1084.0,924.0,986.0,1501.0,786.0,16.0,41.3,0.7
2004-03-25 16:00:00,2.2,267.0,10.1,138.0,105.0,1105.0,982.0,939.0,1545.0,850.0,17.7,35.4,0.7
2004-03-25 17:00:00,2.0,143.0,9.4,120.0,88.0,1102.0,957.0,968.0,1527.0,820.0,17.1,37.4,0.7
2004-03-25 18:00:00,2.9,374.0,14.6,158.0,103.0,1240.0,1137.0,836.0,1748.0,991.0,14.9,40.5,0.7
2004-03-25 19:00:00,5.2,642.0,24.6,253.0,141.0,1443.0,1418.0,666.0,2060.0,1454.0,13.4,47.8,0.7
2004-03-25 20:00:00,4.6,642.0,21.6,231.0,133.0,1389.0,1341.0,692.0,1982.0,1488.0,12.6,52.5,0.8
2004-03-25 21:00:00,2.5,234.0,10.3,150.0,119.0,1183.0,989.0,904.0,1539.0,1205.0,12.2,53.2,0.8
2004-03-25 22:00:00,1.5,104.0,5.7,99.0,106.0,1014.0,798.0,1083.0,1376.0,909.0,10.6,56.1,0.7
2004-03-25 23:00:00,1.2,67.0,4.5,75.0,92.0,979.0,736.0,1154.0,1324.0,769.0,9.9,59.5,0.7
2004-03-26 00:00:00,1.7,88.0,5.5,93.0,97.0,1048.0,787.0,1098.0,1373.0,835.0,9.6,61.1,0.7
2004-03-26 01:00:00,1.4,79.0,4.8,79.0,91.0,1024.0,753.0,1131.0,1357.0,793.0,9.7,61.6,0.7
2004-03-26 02:00:00,1.2,61.0,3.6,67.0,83.0,974.0,690.0,1208.0,1313.0,733.0,9.4,62.6,0.7
2004-03-26 03:00:00,0.6,43.0,1.7,56.0,71.0,862.0,561.0,1436.8,1219.0,502.0,8.2,68.5,0.7
2004-03-26 04:00:00,0.7,40.0,2.2,45.0,59.0,925.0,602.0,1398.0,1263.0,562.0,8.0,69.4,0.7
2004-03-26 05:00:00,0.8,52.0,3.0,72.0,73.0,952.0,654.0,1210.0,1312.0,832.0,7.7,72.4,0.8
2004-03-26 06:00:00,0.9,64.0,4.0,103.0,78.0,1005.0,713.0,1130.0,1363.0,924.0,8.0,71.8,0.8
2004-03-26 07:00:00,1.6,88.0,6.7,132.0,90.0,1122.0,842.0,1015.0,1438.0,974.0,8.5,66.3,0.7
2004-03-26 08:00:00,3.4,375.0,16.7,239.0,110.0,1351.0,1201.0,783.0,1828.0,1307.0,9.8,59.6,0.7
2004-03-26 09:00:00,3.8,592.0,19.3,275.0,114.0,1408.0,1278.0,682.0,1928.0,1481.0,11.2,57.0,0.8
2004-03-26 10:00:00,3.1,357.0,14.8,232.0,119.0,1304.0,1142.0,772.0,1747.0,1405.0,14.8,44.1,0.7
2004-03-26 11:00:00,2.7,296.0,13.4,180.0,121.0,1207.0,1098.0,826.0,1664.0,1195.0,16.8,35.3,0.7
2004-03-26 12:00:00,2.0,181.0,11.0,112.0,97.0,1099.0,1014.0,948.0,1503.0,868.0,19.2,27.1,0.6
2004-03-26 13:00:00,2.3,211.0,12.5,116.0,99.0,1106.0,1068.0,915.0,1535.0,874.0,19.1,26.2,0.6
2004-03-26 14:00:00,1.9,199.0,8.4,103.0,85.0,1009.0,916.0,1015.0,1391.0,738.0,16.3,30.8,0.6
2004-03-26 15:00:00,1.3,81.0,5.3,89.0,75.0,962.0,776.0,1152.0,1279.0,550.0,14.2,36.8,0.6
2004-03-26 16:00:00,1.9,143.0,8.8,112.0,87.0,1093.0,933.0,976.0,1454.0,777.0,13.4,41.0,0.6
2004-03-26 17:00:00,2.3,247.0,11.2,127.0,102.0,1180.0,1023.0,886.0,1588.0,966.0,14.2,43.3,0.7
2004-03-26 18:00:00,2.4,239.0,11.6,125.0,105.0,1168.0,1037.0,868.0,1580.0,990.0,12.1,45.6,0.6
2004-03-26 19:00:00,2.7,267.0,12.4,120.0,98.0,1168.0,1063.0,876.0,1540.0,944.0,10.4,48.0,0.6
2004-03-26 20:00:00,2.6,261.0,10.6,120.0,93.0,1140.0,1000.0,916.0,1490.0,962.0,10.0,51.1,0.6
2004-03-26 21:00:00,1.5,97.0,6.0,99.0,91.0,1001.0,811.0,1097.0,1308.0,778.0,9.8,50.8,0.6
2004-03-26 22:00:00,1.2,66.0,4.6,79.0,85.0,953.0,743.0,1185.0,1252.0,690.0,9.7,50.4,0.6
2004-03-26 23:00:00,1.1,60.0,4.1,66.0,74.0,972.0,715.0,1237.0,1258.0,644.0,9.9,50.2,0.6
2004-03-27 00:00:00,1.5,77.0,5.2,94.0,87.0,1021.0,776.0,1144.0,1307.0,753.0,9.4,53.4,0.6
2004-03-27 01:00:00,1.0,57.0,3.2,70.0,79.0,940.0,664.0,1290.0,1232.0,646.0,8.6,57.8,0.6
2004-03-27 02:00:00,1.2,65.0,4.5,75.0,78.0,1046.0,736.0,1142.0,1312.0,838.0,8.1,62.1,0.7
2004-03-27 03:00:00,1.1,59.0,3.8,66.0,70.5,1026.0,699.0,1191.0,1292.0,851.0,7.9,63.5,0.7
2004-03-27 04:00:00,1.0,48.0,3.8,57.0,63.0,983.0,698.0,1209.0,1296.0,801.0,7.4,64.8,0.7
2004-03-27 05:00:00,0.8,27.0,1.9,32.0,48.0,915.0,578.0,1417.0,1212.0,665.0,8.2,58.9,0.6
2004-03-27 06:00:00,0.9,25.0,2.4,54.0,59.0,935.0,615.0,1373.0,1250.0,717.0,6.3,66.6,0.6
2004-03-27 07:00:00,1.1,42.0,3.3,68.0,65.0,976.0,669.0,1270.0,1266.0,795.0,7.2,62.9,0.6
2004-03-27 08:00:00,1.5,78.0,6.7,98.0,71.0,1124.0,842.0,1050.0,1418.0,936.0,7.2,63.9,0.6
2004-03-27 09:00:00,1.8,128.0,8.5,128.0,84.0,1163.0,919.0,922.0,1530.0,1076.0,11.1,50.5,0.7
2004-03-27 10:00:00,2.1,184.0,9.7,129.0,93.0,1167.0,966.0,942.0,1520.0,1016.0,15.5,36.1,0.6
2004-03-27 11:00:00,2.1,156.0,9.4,130.0,99.0,1121.0,955.0,992.0,1451.0,834.0,17.8,29.2,0.6
2004-03-27 12:00:00,1.9,176.0,9.0,111.0,93.0,1071.0,940.0,994.0,1449.0,756.0,17.6,30.1,0.6
2004-03-27 13:00:00,2.1,232.0,10.0,106.0,96.0,1065.0,979.0,950.0,1467.0,766.0,19.1,26.8,0.6
2004-03-27 14:00:00,2.5,305.0,12.6,137.0,114.0,1157.0,1072.0,888.0,1596.0,905.0,17.7,28.6,0.6
